village,adjmatrix_key,pid,hhid,resp_id,resp_gend,resp_status,age,religion,caste,subcaste,mothertongue,speakother,kannada,tamil,telugu,hindi,urdu,english,otherlang,educ,villagenative,native_name,native_type,native_taluk,native_district,res_time_yrs,res_time_mths,movereason,movecontact,movecontact_res,movecontact_hhid,movecontact_pid,movecontact_name,workflag,work_freq,work_freq_type,occupation,privategovt,work_outside,work_outside_freq,shgparticipate,shg_no,savings,savings_no,electioncard,rationcard,rationcard_colour
59,1587,5932703,59327,3,2,Other,28,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,DEGREE OR ABOVE,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,TEACHER,GOVERNMENT,Yes,0.0,No,,Yes,2.0,Yes,Yes,BLUE
60,11,6000401,60004,1,1,Head of Household,45,HINDUISM,OBC,TOGATA,KANNADA,Yes,No,No,Yes,No,No,No,,9TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,30.0,,WORK,Yes,Yes,60164.0,1.0,data has been removed for publication,Yes,6.0,DAYS PER WEEK,SILK WEAVING,OWN,Yes,0.0,No,,No,,Yes,Yes,APL
60,12,6000402,60004,2,2,Spouse of Head of Household,38,HINDUISM,OBC,TOGATARU,KANNADA,Yes,No,No,Yes,No,No,No,,3RD STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,20.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,APL
60,20,6000701,60007,1,1,Head of Household,40,HINDUISM,OBC,TOGATA,KANNADA,Yes,No,Yes,Yes,No,Yes,No,,6TH STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,HOTEL COOK,OWNER,Yes,12.0,No,,No,,Yes,No,
60,21,6000702,60007,2,2,Spouse of Head of Household,28,HINDUISM,OBC,TOGATARU,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,No,data has been removed for publication,TOWN,data has been removed for publication,BANGALORE RURAL,1.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,No,No,
60,29,6000901,60009,1,1,Head of Household,65,HINDUISM,SCHEDULED TRIBE,NAYAKA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,Yes,,,,,,,,,,,,,No,,,,,,,No,,Yes,1.0,Yes,Yes,YELLOW
60,30,6000902,60009,2,2,Spouse of Head of Household,50,HINDUISM,SCHEDULED TRIBE,NAYAKA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,32.0,,MARRIAGE,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,Yes,Yes,YELLOW
60,31,6000903,60009,3,1,Other,30,HINDUISM,SCHEDULED TRIBE,NAYAKA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,AGRICULTURIST,OWN LAND,No,,No,,No,,Yes,Yes,YELLOW
60,32,6000904,60009,4,2,Other,25,HINDUISM,SCHEDULED TRIBE,NAYAKA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,2.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,No,No,
60,48,6001201,60012,1,1,Head of Household,60,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,KANNADA,Yes,No,No,Yes,No,No,No,,4TH STANDARD,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,WOOD CUTTER,CONTRACTOR,Yes,2.0,No,,No,,Yes,Yes,YELLOW
60,49,6001202,60012,2,2,Spouse of Head of Household,50,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,28.0,,MARRIAGE,,,,,,Yes,4.0,DAYS PER WEEK,AGRICULTURE LABOUR,LAND LORD,Yes,0.0,No,,No,,Yes,Yes,YELLOW
60,50,6001203,60012,3,2,Other,25,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,No,
60,51,6001204,60012,4,1,Other,40,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,KANNADA,Yes,No,Yes,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,1.0,0.0,WORK,Yes,Yes,60012.0,1.0,data has been removed for publication,Yes,4.0,DAYS PER WEEK,CONTRACT LABOUR,CONTRACTOR,Yes,0.0,No,,No,,No,No,
60,54,6001301,60013,1,1,Head of Household,54,HINDUISM,OBC,KUMBARA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,Yes,,,,,,,,,,,,,No,,,,,,,No,,Yes,1.0,Yes,Yes,RED
60,55,6001302,60013,2,1,Other,30,HINDUISM,OBC,KUMBAR,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,AGRICULTURIST,OWN LAND,No,,No,,No,,Yes,Yes,RED
60,56,6001303,60013,3,2,Other,22,HINDUISM,OBC,KUMBAR,KANNADA,Yes,No,No,Yes,No,No,No,,8TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,7.0,,MARRIAGE,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,Yes,Yes,RED
60,60,6001401,60014,1,1,Head of Household,35,HINDUISM,OBC,KUMBARA,KANNADA,Yes,No,No,Yes,No,No,No,,7TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,6.0,,MARRIAGE,,,,,,Yes,6.0,DAYS PER WEEK,TAILORING,PRIVATE BUSINESS,No,,No,,No,,Yes,Yes,AKSHAYA
60,61,6001402,60014,2,2,Spouse of Head of Household,28,HINDUISM,OBC,KUMBAR,KANNADA,Yes,No,No,Yes,No,No,No,,2ND P.U.C.,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,TAILORING,PRIVATE BUSINESS,No,,Yes,1.0,Yes,1.0,Yes,Yes,AKSHAYA
60,64,6001501,60015,1,1,Head of Household,58,HINDUISM,GENERAL,BRAHAMINS,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,ACCOUNTANT IN GROCERY SHOP,FOR SHOP OWNER,Yes,0.0,No,,Yes,1.0,Yes,Yes,BLUE
60,65,6001502,60015,2,2,Spouse of Head of Household,45,HINDUISM,GENERAL,BHRAMANA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,No,data has been removed for publication,TOWN,data has been removed for publication,CHIKKABALLAPURA,20.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
60,78,6001801,60018,1,1,Head of Household,48,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,KANNADA,Yes,No,No,Yes,No,No,No,,4TH STANDARD,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,AGRICULTURE LABOUR,LAND LORD,Yes,0.0,No,,No,,Yes,Yes,YELLOW
60,79,6001802,60018,2,2,Spouse of Head of Household,42,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,AGRICULTURE LABOUR,LAND LORD,Yes,0.0,No,,No,,Yes,Yes,YELLOW
60,80,6001803,60018,3,1,Other,26,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,KANNADA,Yes,No,No,Yes,No,No,No,,3RD STANDARD,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,MASON,CONTRACTOR,Yes,2.0,No,,No,,Yes,Yes,YELLOW
60,81,6001804,60018,4,2,Other,22,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,7.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,No,
60,98,6002101,60021,1,1,Head of Household,35,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,8TH STANDARD,Yes,,,,,,,,,,,,,No,,,,,,,No,,Yes,2.0,Yes,Yes,YELLOW
60,99,6002102,60021,2,2,Spouse of Head of Household,28,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,9.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
60,107,6002110,60021,10,2,Other,30,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,13.0,,MARRIAGE,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,Yes,Yes,YELLOW
60,108,6002201,60022,1,1,Head of Household,25,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,KANNADA,Yes,No,No,Yes,No,No,No,,3RD STANDARD,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,MASON LABOUR,OWNER,Yes,0.0,No,,No,,Yes,Yes,YELLOW
60,109,6002202,60022,2,2,Spouse of Head of Household,20,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,KANNADA,Yes,No,No,Yes,No,No,No,,2ND STANDARD,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,No,No,
60,113,6002302,60023,2,2,Spouse of Head of Household,30,HINDUISM,OBC,EDIGA,KANNADA,Yes,No,No,Yes,No,No,No,,3RD STANDARD,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,SILK WEAVING WORKER,SILK OWNER,No,,No,,No,,Yes,Yes,YELLOW
60,115,6002401,60024,1,1,Head of Household,55,HINDUISM,OBC,EDIGA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,25.0,,MARRIAGE,,,,,,Yes,4.0,DAYS PER WEEK,AGRICULTURE LABOUR,LAND LORD,Yes,0.0,No,,No,,Yes,Yes,YELLOW
60,116,6002402,60024,2,2,Spouse of Head of Household,45,HINDUISM,OBC,EDIGA,KANNADA,Yes,No,No,Yes,No,No,No,,4TH STANDARD,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,AGRICULTURE LABOUR,LAND LORD,No,,No,,No,,Yes,Yes,YELLOW
60,119,6002501,60025,1,1,Head of Household,40,HINDUISM,OBC,DEVANGA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,Yes,,,,,,,,,,,,,Yes,4.0,DAYS PER WEEK,HANDLOOM,OWN,No,,No,,No,,Yes,Yes,YELLOW
60,120,6002502,60025,2,2,Spouse of Head of Household,35,HINDUISM,OBC,DEVANGA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,20.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
60,124,6002601,60026,1,1,Head of Household,49,HINDUISM,OBC,EDIGA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,AGRICULTURE LABOUR,OWN,No,,No,,Yes,1.0,Yes,Yes,YELLOW
60,125,6002602,60026,2,2,Spouse of Head of Household,40,HINDUISM,OBC,EDIGA,KANNADA,Yes,No,No,Yes,No,No,No,,7TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,19.0,,MARRIAGE,,,,,,Yes,6.0,DAYS PER WEEK,SCHOOL COOK,GOVERNMENT,No,,No,,Yes,1.0,Yes,Yes,YELLOW
60,126,6002603,60026,3,2,Other,18,HINDUISM,OBC,EDIGA,KANNADA,Yes,No,No,Yes,Yes,No,Yes,,OTHER DIPLOMA,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,TEACHER,PRIVATE SCHOOL,Yes,0.0,No,,No,,Yes,Yes,AKSHAYA
60,129,6002701,60027,1,2,Head of Household,55,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,9TH STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,ANGANAVADI COOK,GOVERNMENT,No,,No,,Yes,1.0,Yes,Yes,YELLOW
60,130,6002702,60027,2,2,Other,35,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,Yes,Yes,No,No,No,,2ND STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,SERICULTURE,OWN,No,,No,,Yes,1.0,Yes,Yes,YELLOW
60,145,6003101,60031,1,1,Head of Household,38,HINDUISM,OBC,DHOBI,TELUGU,Yes,Yes,No,No,Yes,No,No,,7TH STANDARD,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,SILK THREAD MAKING,OWNER,Yes,4.0,No,,No,,Yes,Yes,YELLOW
60,146,6003102,60031,2,2,Spouse of Head of Household,22,HINDUISM,OBC,AGASARU,TELUGU,Yes,Yes,No,No,No,No,No,,NONE,No,data has been removed for publication,CITY,,BANGALORE,8.0,0.0,MARRIAGE,,,,,,Yes,5.0,DAYS PER WEEK,HOUSE WORK,OTHERS HOUSE,No,,No,,Yes,1.0,No,Yes,YELLOW
60,152,6003201,60032,1,1,Head of Household,50,HINDUISM,OBC,THOGATA,KANNADA,Yes,No,No,Yes,No,No,No,,4TH STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,SILK WEAVING,PRIVATE BUSINESS,No,,No,,Yes,1.0,Yes,Yes,AKSHAYA
60,153,6003202,60032,2,2,Spouse of Head of Household,45,HINDUISM,OBC,THOGATA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,20.0,,MARRIAGE,,,,,,Yes,6.0,DAYS PER WEEK,SILK WEAVING,OWNER,No,,No,,No,,Yes,Yes,YELLOW
60,157,6003301,60033,1,1,Head of Household,41,HINDUISM,OBC,THOGATAVEEVA,KANNADA,Yes,No,No,Yes,No,No,No,,1ST STANDARD,No,data has been removed for publication,CITY,data has been removed for publication,BANGALORE RURAL,2.0,,,Yes,Yes,60305.0,1.0,data has been removed for publication,Yes,5.0,DAYS PER WEEK,SERICULTURE,PRIVATE BUSINESS,No,,No,,No,,Yes,No,
60,158,6003302,60033,2,2,Spouse of Head of Household,32,HINDUISM,OBC,THOGATA,KANNADA,Yes,No,No,Yes,No,No,No,,7TH STANDARD,No,data has been removed for publication,CITY,data has been removed for publication,BANGALORE RURAL,2.0,0.0,,Yes,Yes,60305.0,1.0,data has been removed for publication,No,,,,,,,No,,Yes,1.0,Yes,No,
60,162,6003306,60033,6,1,Other,30,HINDUISM,OBC,THOGATA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,No,data has been removed for publication,CITY,,BANGALORE RURAL,2.0,,,Yes,Yes,60305.0,1.0,data has been removed for publication,Yes,6.0,DAYS PER WEEK,HANDLOOM,OWN,No,,No,,No,,Yes,No,
60,163,6003307,60033,7,2,Other,26,HINDUISM,OBC,THOGATA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,2.0,,MARRIAGE,,,,,,Yes,6.0,DAYS PER WEEK,HANDLOOM WORKER,OWN,No,,No,,Yes,1.0,Yes,No,
60,170,6003501,60035,1,1,Head of Household,50,HINDUISM,OBC,THOGATA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,5.0,,WORK,Yes,No,,,,Yes,5.0,DAYS PER WEEK,SILK WORM REARING,LAND LORD,No,,No,,No,,No,No,
60,171,6003502,60035,2,2,Spouse of Head of Household,40,HINDUISM,OBC,THOGATA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,5.0,0.0,WORK,Yes,No,,,,Yes,6.0,DAYS PER WEEK,HANDLOOM,OWN,No,,No,,No,,No,No,
60,175,6003601,60036,1,1,Head of Household,32,HINDUISM,OBC,THOGATA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,No,data has been removed for publication,TOWN,data has been removed for publication,BANGALORE RURAL,8.0,,WORK,Yes,No,,,,Yes,6.0,DAYS PER WEEK,SERICULTURE,OWN,No,,No,,Yes,1.0,Yes,Yes,YELLOW
60,176,6003602,60036,2,2,Spouse of Head of Household,28,HINDUISM,OBC,THOGATA,KANNADA,Yes,No,No,Yes,No,No,No,,3RD STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,8.0,,WORK,Yes,No,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
60,226,6004401,60044,1,1,Head of Household,48,HINDUISM,OBC,THOGATA,KANNADA,Yes,No,No,Yes,No,No,No,,1ST P.U.C.,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,SERICULTURE,OWNER,No,,Yes,1.0,Yes,1.0,Yes,Yes,APL
60,227,6004402,60044,2,2,Spouse of Head of Household,35,HINDUISM,OBC,THOGATA,KANNADA,Yes,No,No,Yes,No,No,No,,9TH STANDARD,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,Yes,APL
60,228,6004403,60044,3,2,Other,18,HINDUISM,OBC,THOGATA,KANNADA,Yes,No,No,Yes,No,No,Yes,,2ND P.U.C.,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,HANDLOOM,OWN,No,,No,,No,,No,Yes,APL
60,234,6004501,60045,1,1,Head of Household,55,HINDUISM,OBC,THOGATA,KANNADA,Yes,No,No,Yes,No,No,No,,3RD STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,HANDLOOM,OWNER,No,,No,,Yes,1.0,Yes,Yes,APL
60,235,6004502,60045,2,2,Spouse of Head of Household,45,HINDUISM,OBC,THOGATA,KANNADA,Yes,No,No,Yes,No,No,No,,3RD STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,35.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,APL
60,236,6004503,60045,3,2,Other,20,HINDUISM,OBC,THOGATA,KANNADA,Yes,No,No,Yes,No,No,No,,2ND P.U.C.,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,HANDLOOM,OWN,No,,No,,No,,No,Yes,APL.
60,237,6004504,60045,4,1,Other,38,HINDUISM,OBC,THOGATA,KANNADA,Yes,No,No,Yes,No,No,No,,7TH STANDARD,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,HANDLOOM WORK,OWN,No,,Yes,1.0,Yes,1.0,Yes,Yes,APL
60,238,6004505,60045,5,2,Other,35,HINDUISM,OBC,THOGATA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,20.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,APL
60,251,6004801,60048,1,2,Head of Household,35,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,KANNADA,Yes,No,No,Yes,No,No,No,,5TH STANDARD,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,AGRICULTURE LABOUR,LAND LORD,No,,No,,Yes,1.0,Yes,No,
60,259,6005001,60050,1,1,Head of Household,35,HINDUISM,OBC,KUMBARA,KANNADA,Yes,No,No,Yes,No,No,No,,2ND P.U.C.,No,data has been removed for publication,TOWN,data has been removed for publication,CHIKKABALLAPURA,5.0,,MARRIAGE,,,,,,Yes,6.0,DAYS PER WEEK,TRACTOR DRIVER,OWNER,Yes,0.0,No,,No,,No,No,
60,260,6005002,60050,2,2,Spouse of Head of Household,28,HINDUISM,OBC,KUMBARA,KANNADA,Yes,No,No,Yes,No,No,No,,2ND P.U.C.,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,No,
60,267,6005201,60052,1,2,Head of Household,40,HINDUISM,OBC,TOGATA,TELUGU,Yes,Yes,No,No,No,No,No,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,25.0,,MARRIAGE,,,,,,Yes,5.0,HOURS PER DAY,HANDLOOMS HELPER,OWN,No,,Yes,1.0,No,,Yes,Yes,GREEN
60,279,6005501,60055,1,1,Head of Household,35,HINDUISM,OBC,TOGATA,KANNADA,Yes,No,No,Yes,No,No,No,,8TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,4.0,,WORK,Yes,Yes,60045.0,4.0,data has been removed for publication,Yes,7.0,DAYS PER WEEK,HANDLOOM,PRIVATE BUSINESS,No,,No,,No,,No,No,
60,280,6005502,60055,2,2,Spouse of Head of Household,28,HINDUISM,OBC,TOGATA,KANNADA,Yes,No,No,Yes,No,No,No,,9TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,4.0,,WORK,No,,,,,Yes,5.0,HOURS PER DAY,HAND LOOM WORKING,PRIVATE BUSINESS,No,,No,,No,,No,No,
60,283,6005601,60056,1,1,Head of Household,40,HINDUISM,OBC,KUMBAR,TELUGU,Yes,Yes,No,No,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,AGRICULTURIST,OWN LAND,No,,No,,Yes,1.0,Yes,Yes,GREEN
60,284,6005602,60056,2,2,Spouse of Head of Household,35,HINDUISM,OBC,KUMBARA,TELUGU,Yes,Yes,No,No,No,No,No,,NONE,No,data has been removed for publication,TOWN,data has been removed for publication,KOLAR,16.0,,MARRIAGE,,,,,,Yes,5.0,HOURS PER DAY,AGRICULTURIST,OWN LAND,No,,No,,No,,Yes,Yes,GREEN
60,293,6005801,60058,1,1,Head of Household,40,HINDUISM,OBC,KUMBAR,KANNADA,Yes,No,No,Yes,No,No,No,,7TH STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,TECHNICIAN,PRIVATE BUSINESS,Yes,0.0,No,,No,,Yes,Yes,APL
60,294,6005802,60058,2,2,Spouse of Head of Household,35,HINDUISM,OBC,KUMBAR,TELUGU,Yes,Yes,No,No,No,No,No,,2ND STANDARD,No,data has been removed for publication,TOWN,data has been removed for publication,BANGALORE RURAL,15.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,RED
60,302,6006001,60060,1,1,Head of Household,50,HINDUISM,OBC,KURUBA,KANNADA,Yes,No,No,Yes,No,No,No,,4TH STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,HOURS PER DAY,AGRICULTURIST,OWN LAND,No,,No,,Yes,1.0,Yes,Yes,GREEN
60,303,6006002,60060,2,2,Spouse of Head of Household,45,HINDUISM,OBC,KURUBA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,24.0,,MARRIAGE,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,Yes,Yes,RED
60,305,6006004,60060,4,2,Other,19,HINDUISM,OBC,KURUBA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,No,No,
60,308,6006101,60061,1,1,Head of Household,60,HINDUISM,OBC,TOGATA,TELUGU,Yes,Yes,No,No,No,No,No,,4TH STANDARD,Yes,,,,,,,,,,,,,Yes,5.0,HOURS PER DAY,HAND LOOM WORKER,OWN,No,,No,,No,,Yes,No,
60,309,6006102,60061,2,2,Spouse of Head of Household,45,HINDUISM,OBC,TOGATA,TELUGU,Yes,Yes,No,No,No,No,No,,NONE,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,AGRICULTURE LABOUR,LAND LORD,No,,No,,No,,Yes,No,
60,310,6006103,60061,3,1,Other,30,HINDUISM,OBC,TOGATA,TELUGU,Yes,Yes,No,No,No,No,No,,9TH STANDARD,Yes,,,,,,,,,,,,,Yes,10.0,HOURS PER DAY,HANDLOOM,OWN,No,,No,,Yes,1.0,Yes,No,
60,311,6006104,60061,4,2,Other,24,HINDUISM,OBC,TOGATA,TELUGU,Yes,Yes,No,No,No,No,No,,8TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,5.0,,MARRIAGE,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,Yes,No,
60,318,6006301,60063,1,1,Head of Household,50,HINDUISM,OBC,TOGATA,TELUGU,Yes,Yes,No,No,No,No,No,,7TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,30.0,,MARRIAGE,,,,,,Yes,8.0,HOURS PER DAY,HAND LOOMS,OWNER,No,,No,,No,,Yes,Yes,GREEN
60,319,6006302,60063,2,2,Spouse of Head of Household,40,HINDUISM,OBC,TOGATA,TELUGU,Yes,Yes,No,No,No,No,No,,3RD STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,27.0,,MARRIAGE,,,,,,Yes,6.0,DAYS PER WEEK,HANDLOOMS HELPER,PRIVATE BUSINESS,No,,Yes,1.0,Yes,1.0,Yes,Yes,GREEN
60,321,6006304,60063,4,2,Other,26,HINDUISM,OBC,TOGATA,TELUGU,Yes,Yes,No,No,No,No,No,,7TH STANDARD,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,No,No,
60,322,6006305,60063,5,1,Other,30,HINDUISM,OBC,TOGATA,TELUGU,Yes,Yes,No,No,No,No,No,,5TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,5.0,,MARRIAGE,,,,,,Yes,7.0,DAYS PER WEEK,HANDLOOM WORKER,OWNER,No,,No,,No,,No,No,
60,328,6006501,60065,1,1,Head of Household,44,HINDUISM,OBC,TOGATA,TELUGU,Yes,Yes,No,No,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,7.0,HOURS PER DAY,HANDLOOMS,OWN,No,,No,,No,,Yes,Yes,YELLOW
60,329,6006502,60065,2,2,Spouse of Head of Household,40,HINDUISM,OBC,TOGATA,TELUGU,Yes,Yes,No,No,No,No,No,,S.S.L.C.,No,data has been removed for publication,TOWN,data has been removed for publication,BANGALORE RURAL,23.0,,MARRIAGE,,,,,,Yes,5.0,HOURS PER DAY,HANDLOOMS HELPER,OWN,No,,No,,No,,Yes,Yes,YELLOW
60,331,6006504,60065,4,2,Other,19,HINDUISM,OBC,TOGATA,TELUGU,Yes,Yes,No,No,No,No,Yes,,DEGREE OR ABOVE,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,No,Yes,YELLOW
60,333,6006506,60065,6,1,Other,32,HINDUISM,OBC,TOGATA,TELUGU,Yes,Yes,No,No,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,6.0,HOURS PER DAY,HAND LOOM,PRIVATE BUSINESS,No,,No,,No,,Yes,No,
